x	y	_x	_y
0.239835420193249	-1.09343984494141	0.111996896630221	0.113524652455269
0.201905252915006	-1.05685056110751	0.0969867622328824	0.130795806644076
0.248502986136393	-1.04319667902241	0.0913727486333256	0.109590244920179
-0.0556259366945774	0.456301463777735	0.0172593750129287	0.0905867677897735
-0.109981197316861	0.476262051122175	0.0219027528194227	0.0894733794850428
-0.0714613334897391	0.514611399890159	0.0210090690012629	0.0938666347472666
0.26187455118719	-1.12776395052352	0.116106865830955	0.0758518537519492
0.215276817965803	-1.14141783260862	0.134975017357128	0.128664808750804
-0.144775482275522	0.432036842972516	0.0282821781915671	0.0926747749019491
-0.160610879070684	0.490346779084939	0.0161715670403631	0.0894295567143308
0.368578331297087	0.0568075312387487	0.0689095129874084	0.10844652308814
0.376638498071392	-0.000773044960876618	0.0513842909190608	0.0866313980058021
0.328103120896997	0.00411433107047097	0.0714925469746881	0.0849704775597687
-0.591393822077104	0.696398321582403	0.0133926531270428	0.0855330849248772
-0.648480689219233	0.682645869173522	-0.00848253368224242	0.100896823053998
-0.617339749063754	0.728923738982497	0.00731471073582562	0.0785882342567032
-0.0424752937399986	-0.988120290974376	-0.0554143707275006	0.190252252483235
-0.0933214915732654	-0.990641069407898	-0.0684547712524777	0.165340535509272
-0.0693026120911893	-0.942612992040572	-0.0625459326513614	0.165083702839989
-0.371730272844701	-1.18434400747299	-0.107706161136565	0.029018158164908
-0.336402859153301	-1.1388486972622	-0.123933503598107	0.0607747291791793
-0.328958300593567	-1.2045046897892	-0.13490646952116	0.0231770968412896
-0.220580068522833	-1.03018066337638	-0.125301169998506	0.11749537543314
-0.181492050610703	-1.00867211432349	-0.122902669078901	0.153848381949657
-0.188182954103925	-1.05720683110772	-0.13584514216126	0.143482092374188
-0.0375000000000975	2	0	1
0.00410156249989918	1.96484375000001	-0.0123170848993405	0.38359343490198
-0.0333984375000033	1.96484375000001	0.275608684150176	0.745011771197774
0.0375000000000975	-2	-0	1
-0.00410156249989915	-1.96484375000001	-0.0123170962454256	0.383593434075362
0.0333984375000033	-1.96484375000001	0.275608678425249	0.745011756763369
0.691014471154625	0.943848555491538	-0.0125575828417867	0.0665646372192663
0.649315526361925	0.979954340213479	-0.0144766006998141	0.0684750911822493
0.7083010552073	0.986105784721578	-0.00686767658173871	0.0589012267268642
-0.640493358327054	1.18914283022347	0.0181554116892305	0.0175058674176342
-0.604010440485176	1.20690455204082	0.027800575522615	0.0127373817707039
-0.590932370240587	1.1460473822643	0.0254431586059247	0.0259694100117095
-0.253719988727356	-1.04407798920943	-0.115661914370983	0.098536028853176
-0.247029085234133	-0.995543272425192	-0.118021715545171	0.115491373671966
-0.426211341967319	-1.09990808804543	-0.0824739890556971	0.0461694290167794
-0.408874932706426	-1.14600291466707	-0.109722745796245	0.0206234399993634
-0.45591144326931	-1.12722298776651	-0.0766215781955197	0.0314406315887154
0.419580907585417	-0.939122131593071	0.0433017662812023	0.0728735139306424
0.424035306240625	-0.891142175451072	0.0310344539823738	0.073635725603298
0.475691131377376	-0.917475554065339	0.0366554930305055	0.0704995223704743
0.684062802932487	-0.949262903487291	0.00768386669169227	0.05368654044662
0.705068742046929	-0.990844089623808	0.00509188286215435	0.0473353058108625
0.639131544979416	-0.990106993111469	0.00978687445696579	0.0580689288780885
0.177619737209339	0.455199914363289	-0.0142317386104712	0.0676979185401409
0.222409039690542	0.475034326112826	-0.0161997408229032	0.0629890106738405
0.232731161269222	0.424916243881899	-0.00984890480307067	0.0625140463751696
0.38967474363687	-0.862442675871779	0.0370190866032786	0.0768197455704684
0.445784967428829	-0.840796098344046	0.0294365040173557	0.0817238290328189
0.424841461901424	0.485688694303574	-0.0685988877697808	0.067373777540878
0.471430768943703	0.443373714955689	-0.0892128375123785	0.0834532571484518
0.415721308441469	0.445065087799846	-0.0626105390996262	0.0408128082268081
-0.245899524893258	0.871571611263564	0.0541621906708435	0.106119436806238
-0.257590573854557	0.827097124912345	0.0380524814668601	0.113552011815623
-0.300142609613827	0.868450239999708	0.0466074720598495	0.116166264079075
0.697623817977933	0.118515295885047	0.0035956245783661	0.158660093203269
0.658854823831979	0.139110423423419	0.0317601719639814	0.176195231148997
0.711231005854046	0.170595127540094	0.00102971516910322	0.191703153251082
-0.605357142856728	-1.25	0	-0
-0.631329485056373	-1.2040965493508	-0.0292626812960876	0.00830266705022907
-0.583115199341974	-1.2040965493508	-0.0394465561869496	0.0108887964259587
-0.339963207890726	0.901586719347265	0.0374192061587081	0.0915755290908759
-0.351654256852024	0.857112232996045	0.0397281495030146	0.0926965987924566
-0.292411006780852	0.612149611997245	0.0234058080505495	0.0989710165495761
-0.250316388510156	0.635050137743741	0.0206387525967502	0.106514690417976
-0.247834925854369	0.586076625443979	0.0191031712935119	0.102904758680328
-0.490927849076218	0.323585604184281	0.0205372975722289	0.105563333568375
-0.500779164896219	0.267908547053782	0.0237839647250555	0.120051603142533
-0.535781520913176	0.313125734805273	0.00911390475644948	0.103520101966916
0.589840928649413	0.331012957709962	0.0919179390565221	0.268092485833566
0.611192891640529	0.364904881818728	0.0211684368409448	0.308558948289194
